prot1,prot2,int_prob,model_label,ppi,is_homo,non_struct_label,str_label,nonstr_label_name,str_label_name
P20248,Q9UJX2,0.5676865577697754,1,P20248:Q9UJX2,False,0,0,non-interacting pairs,no physical interaction
P20248,P30260,0.6442835927009583,1,P20248:P30260,False,-1,0,unclear (exclude for analysis),no physical interaction
P20248,Q8NHZ8,0.8735294938087463,1,P20248:Q8NHZ8,False,0,0,non-interacting pairs,no physical interaction
P20248,Q9UJX4,0.6915732026100159,1,P20248:Q9UJX4,False,0,0,non-interacting pairs,no physical interaction
O60306,Q9Y421,0.2381965667009353,0,O60306:Q9Y421,False,-1,0,unclear (exclude for analysis),no physical interaction
P62318,Q9BTD8,0.6439223289489746,1,P62318:Q9BTD8,False,-1,0,unclear (exclude for analysis),no physical interaction
Q8WVK2,Q9Y4Y9,0.7229528427124023,1,Q8WVK2:Q9Y4Y9,False,-1,0,unclear (exclude for analysis),no physical interaction
P09234,P62312,0.6591392755508423,1,P09234:P62312,False,-1,0,unclear (exclude for analysis),no physical interaction
P09234,Q15459,0.338257223367691,0,P09234:Q15459,False,-1,0,unclear (exclude for analysis),no physical interaction
P09234,Q15029,0.0734751671552658,0,P09234:Q15029,False,-1,0,unclear (exclude for analysis),no physical interaction
O43395,P09234,0.8150053024291992,1,O43395:P09234,False,-1,0,unclear (exclude for analysis),no physical interaction
P09234,Q53GS9,0.6866397261619568,1,P09234:Q53GS9,False,-1,0,unclear (exclude for analysis),no physical interaction
O95777,P09234,0.7592626810073853,1,O95777:P09234,False,-1,0,unclear (exclude for analysis),no physical interaction
P09234,Q8WWY3,0.761091947555542,1,P09234:Q8WWY3,False,-1,0,unclear (exclude for analysis),no physical interaction
O43290,P09234,0.8124258518218994,1,O43290:P09234,False,-1,0,unclear (exclude for analysis),no physical interaction
O94906,P09234,0.816617488861084,1,O94906:P09234,False,-1,0,unclear (exclude for analysis),no physical interaction
P09234,P09661,0.8442067503929138,1,P09234:P09661,False,-1,0,unclear (exclude for analysis),no physical interaction
P09234,Q96DI7,0.8686140775680542,1,P09234:Q96DI7,False,-1,0,unclear (exclude for analysis),no physical interaction
P09234,P83876,0.5952827334403992,1,P09234:P83876,False,-1,0,unclear (exclude for analysis),no physical interaction
P09234,P62310,0.7541216015815735,1,P09234:P62310,False,-1,0,unclear (exclude for analysis),no physical interaction
P09234,Q9Y4Y9,0.707221269607544,1,P09234:Q9Y4Y9,False,-1,0,unclear (exclude for analysis),no physical interaction
P09234,Q15427,0.6122094392776489,1,P09234:Q15427,False,-1,0,unclear (exclude for analysis),no physical interaction
P08621,Q96DI7,0.7621854543685913,1,P08621:Q96DI7,False,-1,0,unclear (exclude for analysis),no physical interaction
P08621,Q9Y4Y9,0.6280005574226379,1,P08621:Q9Y4Y9,False,-1,0,unclear (exclude for analysis),no physical interaction
Q15369,Q7L5N1,0.3479383885860443,0,Q15369:Q7L5N1,False,-1,0,unclear (exclude for analysis),no physical interaction
P06899,Q16531,0.1051896959543228,0,P06899:Q16531,False,-1,0,unclear (exclude for analysis),no physical interaction
P82650,Q9H2K0,0.8389254808425903,1,P82650:Q9H2K0,False,-1,0,unclear (exclude for analysis),no physical interaction
Q92665,Q9H2K0,0.843748152256012,1,Q92665:Q9H2K0,False,-1,0,unclear (exclude for analysis),no physical interaction
Q9H2K0,Q9Y291,0.7436679601669312,1,Q9H2K0:Q9Y291,False,-1,0,unclear (exclude for analysis),no physical interaction
Q9H2K0,Q9Y676,0.7510091066360474,1,Q9H2K0:Q9Y676,False,-1,0,unclear (exclude for analysis),no physical interaction
P82921,Q9H2K0,0.7878996133804321,1,P82921:Q9H2K0,False,-1,0,unclear (exclude for analysis),no physical interaction
Q9BYN8,Q9H2K0,0.7605007290840149,1,Q9BYN8:Q9H2K0,False,-1,0,unclear (exclude for analysis),no physical interaction
O60783,Q9H2K0,0.682500958442688,1,O60783:Q9H2K0,False,-1,0,unclear (exclude for analysis),no physical interaction
Q96EL2,Q9H2K0,0.8026244044303894,1,Q96EL2:Q9H2K0,False,-1,0,unclear (exclude for analysis),no physical interaction
P46199,P82930,0.638879120349884,1,P46199:P82930,False,-1,0,unclear (exclude for analysis),no physical interaction
P46199,Q92665,0.4605686962604522,0,P46199:Q92665,False,-1,0,unclear (exclude for analysis),no physical interaction
P46199,Q9Y291,0.5508675575256348,1,P46199:Q9Y291,False,-1,0,unclear (exclude for analysis),no physical interaction
P46199,Q9Y2R9,0.7915273308753967,1,P46199:Q9Y2R9,False,-1,0,unclear (exclude for analysis),no physical interaction
P46199,P82664,0.787121593952179,1,P46199:P82664,False,-1,0,unclear (exclude for analysis),no physical interaction
P46199,P82921,0.7729431986808777,1,P46199:P82921,False,-1,0,unclear (exclude for analysis),no physical interaction
P46199,P82932,0.7966514229774475,1,P46199:P82932,False,-1,0,unclear (exclude for analysis),no physical interaction
P46199,Q9BYN8,0.6167930364608765,1,P46199:Q9BYN8,False,-1,0,unclear (exclude for analysis),no physical interaction
P46199,P82663,0.7023575305938721,1,P46199:P82663,False,-1,0,unclear (exclude for analysis),no physical interaction
P0C6T2,Q9NRP0,0.2768588364124298,0,P0C6T2:Q9NRP0,False,-1,0,unclear (exclude for analysis),no physical interaction
P04844,Q9H0U3,0.8298421502113342,1,P04844:Q9H0U3,False,1,0,HINT-binary-HQ-LC,no physical interaction
P39656,Q9H0U3,0.8075262308120728,1,P39656:Q9H0U3,False,-1,0,unclear (exclude for analysis),no physical interaction
Q14165,Q9H0U3,0.0516826659440994,0,Q14165:Q9H0U3,False,-1,0,unclear (exclude for analysis),no physical interaction
P0C6T2,Q14165,0.2016278952360153,0,P0C6T2:Q14165,False,-1,0,unclear (exclude for analysis),no physical interaction
P61165,Q9H0U3,0.6094182133674622,1,P61165:Q9H0U3,False,-1,0,unclear (exclude for analysis),no physical interaction
P0C6T2,Q9H0U3,0.2265227288007736,0,P0C6T2:Q9H0U3,False,-1,0,unclear (exclude for analysis),no physical interaction
P04908,Q01860,0.1519441902637481,0,P04908:Q01860,False,-1,0,unclear (exclude for analysis),no physical interaction
P30260,P51955,0.2449251562356948,0,P30260:P51955,False,1,0,HINT-binary-HQ-LC,no physical interaction
P39748,Q9HCU8,0.4489306509494781,0,P39748:Q9HCU8,False,-1,0,unclear (exclude for analysis),no physical interaction
O15144,O15511,0.7370123863220215,1,O15144:O15511,False,1,0,HINT-binary-HQ-LC,no physical interaction
P62807,Q9Y5B9,0.5550625920295715,1,P62807:Q9Y5B9,False,1,0,HINT-binary-HQ-LC,no physical interaction
P35318,P62873,0.0571586340665817,0,P35318:P62873,False,-1,0,unclear (exclude for analysis),no physical interaction
P14678,Q92797,0.6606668829917908,1,P14678:Q92797,False,-1,0,unclear (exclude for analysis),no physical interaction
P14678,P83369,0.7722162008285522,1,P14678:P83369,False,-1,0,unclear (exclude for analysis),no physical interaction
P62306,Q969L4,0.7242074012756348,1,P62306:Q969L4,False,-1,0,unclear (exclude for analysis),no physical interaction
Q92797,Q9UKF6,0.5991628170013428,1,Q92797:Q9UKF6,False,1,0,HINT-binary-HQ-LC,no physical interaction
A0A0B4J240,P61769,0.5862953066825867,1,A0A0B4J240:P61769,False,0,0,non-interacting pairs,no physical interaction
P12277,Q15370,0.7742151618003845,1,P12277:Q15370,False,-1,0,unclear (exclude for analysis),no physical interaction
Q5T653,Q96RP9,0.7580373287200928,1,Q5T653:Q96RP9,False,-1,0,unclear (exclude for analysis),no physical interaction
Q4U2R6,Q96RP9,0.8321027755737305,1,Q4U2R6:Q96RP9,False,-1,0,unclear (exclude for analysis),no physical interaction
Q96RP9,Q9BYD2,0.8424258232116699,1,Q96RP9:Q9BYD2,False,-1,0,unclear (exclude for analysis),no physical interaction
Q96RP9,Q9BYC8,0.8251480460166931,1,Q96RP9:Q9BYC8,False,-1,0,unclear (exclude for analysis),no physical interaction
Q96RP9,Q9NVS2,0.8239133358001709,1,Q96RP9:Q9NVS2,False,-1,0,unclear (exclude for analysis),no physical interaction
Q96RP9,Q9NQ50,0.8388813734054565,1,Q96RP9:Q9NQ50,False,-1,0,unclear (exclude for analysis),no physical interaction
Q92665,Q96RP9,0.9134185910224916,1,Q92665:Q96RP9,False,-1,0,unclear (exclude for analysis),no physical interaction
Q7Z7F7,Q96RP9,0.8374997973442078,1,Q7Z7F7:Q96RP9,False,-1,0,unclear (exclude for analysis),no physical interaction
Q96RP9,Q9BYD3,0.820389986038208,1,Q96RP9:Q9BYD3,False,-1,0,unclear (exclude for analysis),no physical interaction
P82912,Q96RP9,0.8261574506759644,1,P82912:Q96RP9,False,-1,0,unclear (exclude for analysis),no physical interaction
Q96GC5,Q96RP9,0.8233700394630432,1,Q96GC5:Q96RP9,False,-1,0,unclear (exclude for analysis),no physical interaction
Q96RP9,Q9BYN8,0.8187680244445801,1,Q96RP9:Q9BYN8,False,-1,0,unclear (exclude for analysis),no physical interaction
O60783,Q96RP9,0.8422966003417969,1,O60783:Q96RP9,False,-1,0,unclear (exclude for analysis),no physical interaction
Q96EY7,Q96RP9,0.8509260416030884,1,Q96EY7:Q96RP9,False,-1,0,unclear (exclude for analysis),no physical interaction
Q13084,Q96RP9,0.8351292014122009,1,Q13084:Q96RP9,False,-1,0,unclear (exclude for analysis),no physical interaction
Q14197,Q96RP9,0.8712883591651917,1,Q14197:Q96RP9,False,-1,0,unclear (exclude for analysis),no physical interaction
P09001,Q96RP9,0.7684152722358704,1,P09001:Q96RP9,False,-1,0,unclear (exclude for analysis),no physical interaction
P82663,Q96RP9,0.8930754661560059,1,P82663:Q96RP9,False,-1,0,unclear (exclude for analysis),no physical interaction
Q96EL2,Q96RP9,0.8030876517295837,1,Q96EL2:Q96RP9,False,-1,0,unclear (exclude for analysis),no physical interaction
Q96RP9,Q9Y2Q9,0.8197490572929382,1,Q96RP9:Q9Y2Q9,False,-1,0,unclear (exclude for analysis),no physical interaction
P82650,Q96RP9,0.8860688805580139,1,P82650:Q96RP9,False,-1,0,unclear (exclude for analysis),no physical interaction
Q8TCC3,Q96RP9,0.820944607257843,1,Q8TCC3:Q96RP9,False,-1,0,unclear (exclude for analysis),no physical interaction
P82930,Q96RP9,0.8289130330085754,1,P82930:Q96RP9,False,-1,0,unclear (exclude for analysis),no physical interaction
Q96RP9,Q9P015,0.8007423877716064,1,Q96RP9:Q9P015,False,-1,0,unclear (exclude for analysis),no physical interaction
Q7Z7H8,Q96RP9,0.8756555914878845,1,Q7Z7H8:Q96RP9,False,-1,0,unclear (exclude for analysis),no physical interaction
Q96RP9,Q9Y3D5,0.8043004870414734,1,Q96RP9:Q9Y3D5,False,-1,0,unclear (exclude for analysis),no physical interaction
P49406,Q96RP9,0.8627365231513977,1,P49406:Q96RP9,False,-1,0,unclear (exclude for analysis),no physical interaction
Q96RP9,Q9BQC6,0.8588067293167114,1,Q96RP9:Q9BQC6,False,-1,0,unclear (exclude for analysis),no physical interaction
Q96RP9,Q9HD33,0.8528238534927368,1,Q96RP9:Q9HD33,False,-1,0,unclear (exclude for analysis),no physical interaction
P82675,Q96RP9,0.7724980115890503,1,P82675:Q96RP9,False,-1,0,unclear (exclude for analysis),no physical interaction
Q96RP9,Q9P0M9,0.7671669125556946,1,Q96RP9:Q9P0M9,False,-1,0,unclear (exclude for analysis),no physical interaction
Q13405,Q96RP9,0.8692243695259094,1,Q13405:Q96RP9,False,-1,0,unclear (exclude for analysis),no physical interaction
Q8N5N7,Q96RP9,0.8781329393386841,1,Q8N5N7:Q96RP9,False,-1,0,unclear (exclude for analysis),no physical interaction
Q96RP9,Q9Y3D9,0.7887634038925171,1,Q96RP9:Q9Y3D9,False,-1,0,unclear (exclude for analysis),no physical interaction
Q9NWT8,Q9Y3B7,0.7237904667854309,1,Q9NWT8:Q9Y3B7,False,-1,0,unclear (exclude for analysis),no physical interaction
P0CG48,P62195,0.7184869050979614,1,P0CG48:P62195,False,1,0,HINT-binary-HQ-LC,no physical interaction
P0CG48,P28074,0.6200533509254456,1,P0CG48:P28074,False,-1,0,unclear (exclude for analysis),no physical interaction
O00232,P0CG48,0.5465245842933655,1,O00232:P0CG48,False,1,0,HINT-binary-HQ-LC,no physical interaction
P0CG48,P25787,0.7186046838760376,1,P0CG48:P25787,False,-1,0,unclear (exclude for analysis),no physical interaction
P0CG48,Q9UNM6,0.493283748626709,0,P0CG48:Q9UNM6,False,-1,0,unclear (exclude for analysis),no physical interaction
P0CG48,P35998,0.731346070766449,1,P0CG48:P35998,False,1,0,HINT-binary-HQ-LC,no physical interaction
P0CG48,P25786,0.7209964394569397,1,P0CG48:P25786,False,-1,0,unclear (exclude for analysis),no physical interaction
P0CG48,P43686,0.7261083126068115,1,P0CG48:P43686,False,-1,0,unclear (exclude for analysis),no physical interaction
O00487,P0CG48,0.4153104126453399,0,O00487:P0CG48,False,1,0,HINT-binary-HQ-LC,no physical interaction
P0CG48,Q13200,0.6729795336723328,1,P0CG48:Q13200,False,1,0,HINT-binary-HQ-LC,no physical interaction
A0A087X2I1,P25789,0.7747176885604858,1,A0A087X2I1:P25789,False,0,0,non-interacting pairs,no physical interaction
A0A087X2I1,P60896,0.498584896326065,0,A0A087X2I1:P60896,False,0,0,non-interacting pairs,no physical interaction
O75787,Q9UI12,0.0384235344827175,0,O75787:Q9UI12,False,-1,0,unclear (exclude for analysis),no physical interaction
O15342,Q9UI12,0.2516649961471557,0,O15342:Q9UI12,False,-1,0,unclear (exclude for analysis),no physical interaction
Q6P5S7,Q9UI12,0.0688518583774566,0,Q6P5S7:Q9UI12,False,-1,0,unclear (exclude for analysis),no physical interaction
P01861,P55899,0.6842529773712158,1,P01861:P55899,False,1,0,HINT-binary-HQ-LC,no physical interaction
P47871,P59768,0.8996628522872925,1,P47871:P59768,False,-1,0,unclear (exclude for analysis),no physical interaction
P04637,P36954,0.7674229145050049,1,P04637:P36954,False,0,0,non-interacting pairs,no physical interaction
P04637,P62875,0.7522477507591248,1,P04637:P62875,False,0,0,non-interacting pairs,no physical interaction
P04637,P52434,0.780483603477478,1,P04637:P52434,False,0,0,non-interacting pairs,no physical interaction
O43719,P08579,0.6245459318161011,1,O43719:P08579,False,1,0,HINT-binary-HQ-LC,no physical interaction
P08579,Q7L014,0.8117765784263611,1,P08579:Q7L014,False,-1,0,unclear (exclude for analysis),no physical interaction
O43719,Q15427,0.617773175239563,1,O43719:Q15427,False,-1,0,unclear (exclude for analysis),no physical interaction
O43719,P14678,0.6296051144599915,1,O43719:P14678,False,1,0,HINT-binary-HQ-LC,no physical interaction
O43719,P62308,0.7113129496574402,1,O43719:P62308,False,-1,0,unclear (exclude for analysis),no physical interaction
O43719,P62314,0.6870783567428589,1,O43719:P62314,False,-1,0,unclear (exclude for analysis),no physical interaction
Q15427,Q7L014,0.7730697989463806,1,Q15427:Q7L014,False,-1,0,unclear (exclude for analysis),no physical interaction
P62308,Q7L014,0.718906581401825,1,P62308:Q7L014,False,-1,0,unclear (exclude for analysis),no physical interaction
Q7L014,Q9Y3B4,0.7242727875709534,1,Q7L014:Q9Y3B4,False,-1,0,unclear (exclude for analysis),no physical interaction
Q15428,Q7L014,0.7992487549781799,1,Q15428:Q7L014,False,-1,0,unclear (exclude for analysis),no physical interaction
O15144,Q9BPX5,0.6314195990562439,1,O15144:Q9BPX5,False,1,0,HINT-binary-HQ-LC,no physical interaction
Q8N4V1,Q9Y3B6,0.827078640460968,1,Q8N4V1:Q9Y3B6,False,1,0,HINT-binary-HQ-LC,no physical interaction
Q8N766,Q9Y3B6,0.0145581876859068,0,Q8N766:Q9Y3B6,False,1,0,HINT-binary-HQ-LC,no physical interaction
Q9P0I2,Q9Y3B6,0.6365454792976379,1,Q9P0I2:Q9Y3B6,False,1,0,HINT-binary-HQ-LC,no physical interaction
Q07020,Q96CT7,0.568016529083252,1,Q07020:Q96CT7,False,-1,0,unclear (exclude for analysis),no physical interaction
P63244,Q9UQ80,0.6302402019500732,1,P63244:Q9UQ80,False,-1,0,unclear (exclude for analysis),no physical interaction
P62273,Q9UQ80,0.8075118064880371,0,P62273:Q9UQ80,False,-1,0,unclear (exclude for analysis),no physical interaction
P62249,Q9UQ80,0.6491785049438477,1,P62249:Q9UQ80,False,-1,0,unclear (exclude for analysis),no physical interaction
P42766,Q96CT7,0.4382581412792206,0,P42766:Q96CT7,False,-1,0,unclear (exclude for analysis),no physical interaction
J3KQN4,P39019,0.7197005748748779,1,J3KQN4:P39019,False,0,0,non-interacting pairs,no physical interaction
P39019,Q96CT7,0.0001241338904947,0,P39019:Q96CT7,False,-1,0,unclear (exclude for analysis),no physical interaction
P63220,Q9UQ80,0.7596642971038818,1,P63220:Q9UQ80,False,-1,0,unclear (exclude for analysis),no physical interaction
P63220,Q96CT7,0.1399363428354263,0,P63220:Q96CT7,False,-1,0,unclear (exclude for analysis),no physical interaction
P40429,Q96CT7,0.3895195126533508,0,P40429:Q96CT7,False,-1,0,unclear (exclude for analysis),no physical interaction
J3KQN4,P83731,0.6737238168716431,1,J3KQN4:P83731,False,0,0,non-interacting pairs,no physical interaction
P83731,Q96CT7,0.3311571776866913,0,P83731:Q96CT7,False,-1,0,unclear (exclude for analysis),no physical interaction
P23396,Q9UQ80,0.7155612111091614,1,P23396:Q9UQ80,False,-1,0,unclear (exclude for analysis),no physical interaction
P23396,Q96CT7,0.4827820956707001,0,P23396:Q96CT7,False,1,0,HINT-binary-HQ-LC,no physical interaction
P26373,Q96CT7,0.3044984340667724,0,P26373:Q96CT7,False,-1,0,unclear (exclude for analysis),no physical interaction
P62857,Q96CT7,0.336051344871521,0,P62857:Q96CT7,False,-1,0,unclear (exclude for analysis),no physical interaction
P46776,Q96CT7,0.5579099655151367,1,P46776:Q96CT7,False,-1,0,unclear (exclude for analysis),no physical interaction
P60866,Q9UQ80,0.6379938721656799,1,P60866:Q9UQ80,False,-1,0,unclear (exclude for analysis),no physical interaction
P62266,Q9UQ80,0.6458578109741211,1,P62266:Q9UQ80,False,-1,0,unclear (exclude for analysis),no physical interaction
J3KQN4,Q9UQ80,0.7146949172019958,1,J3KQN4:Q9UQ80,False,0,0,non-interacting pairs,no physical interaction
P62753,Q9UQ80,0.7493014931678772,1,P62753:Q9UQ80,False,-1,0,unclear (exclude for analysis),no physical interaction
P15880,Q9UQ80,0.6884536743164062,1,P15880:Q9UQ80,False,-1,0,unclear (exclude for analysis),no physical interaction
P62854,Q9UQ80,0.7061586380004883,1,P62854:Q9UQ80,False,-1,0,unclear (exclude for analysis),no physical interaction
P61247,Q9UQ80,0.7529295682907104,1,P61247:Q9UQ80,False,-1,0,unclear (exclude for analysis),no physical interaction
P62269,Q9UQ80,0.7183165550231934,1,P62269:Q9UQ80,False,-1,0,unclear (exclude for analysis),no physical interaction
P08865,Q9UQ80,0.8457076549530029,1,P08865:Q9UQ80,False,-1,0,unclear (exclude for analysis),no physical interaction
P62861,Q9UQ80,0.8158404231071472,1,P62861:Q9UQ80,False,-1,0,unclear (exclude for analysis),no physical interaction
P46781,Q9UQ80,0.7164804339408875,1,P46781:Q9UQ80,False,-1,0,unclear (exclude for analysis),no physical interaction
P62851,Q9UQ80,0.761820375919342,1,P62851:Q9UQ80,False,-1,0,unclear (exclude for analysis),no physical interaction
Q02878,Q96CT7,0.3229755163192749,0,Q02878:Q96CT7,False,-1,0,unclear (exclude for analysis),no physical interaction
J3KQN4,P62280,0.7314719557762146,1,J3KQN4:P62280,False,0,0,non-interacting pairs,no physical interaction
P62244,Q96CT7,0.1795989871025085,0,P62244:Q96CT7,False,-1,0,unclear (exclude for analysis),no physical interaction
P62081,Q96CT7,0.2561734020709991,0,P62081:Q96CT7,False,-1,0,unclear (exclude for analysis),no physical interaction
P18124,Q96CT7,0.4303395748138428,0,P18124:Q96CT7,False,-1,0,unclear (exclude for analysis),no physical interaction
P62277,Q96CT7,0.0168434809893369,0,P62277:Q96CT7,False,-1,0,unclear (exclude for analysis),no physical interaction
P46782,Q96CT7,0.345003604888916,0,P46782:Q96CT7,False,-1,0,unclear (exclude for analysis),no physical interaction
J3KQN4,P25398,0.7463642358779907,1,J3KQN4:P25398,False,0,0,non-interacting pairs,no physical interaction
J3KQN4,P46783,0.7751328349113464,1,J3KQN4:P46783,False,0,0,non-interacting pairs,no physical interaction
P62753,Q96CT7,0.4168789684772491,0,P62753:Q96CT7,False,-1,0,unclear (exclude for analysis),no physical interaction
P42677,Q96CT7,0.4979594647884369,0,P42677:Q96CT7,False,-1,0,unclear (exclude for analysis),no physical interaction
P61513,Q96CT7,0.0848148465156555,0,P61513:Q96CT7,False,-1,0,unclear (exclude for analysis),no physical interaction
P15880,Q96CT7,0.2631896138191223,0,P15880:Q96CT7,False,-1,0,unclear (exclude for analysis),no physical interaction
P61313,Q96CT7,0.4882132709026336,0,P61313:Q96CT7,False,-1,0,unclear (exclude for analysis),no physical interaction
P62854,Q96CT7,0.0001803887571441,0,P62854:Q96CT7,False,-1,0,unclear (exclude for analysis),no physical interaction
P61247,Q96CT7,0.0420367382466793,0,P61247:Q96CT7,False,-1,0,unclear (exclude for analysis),no physical interaction
P62269,Q96CT7,0.631837010383606,1,P62269:Q96CT7,False,-1,0,unclear (exclude for analysis),no physical interaction
P62263,Q96CT7,0.0944869816303253,0,P62263:Q96CT7,False,-1,0,unclear (exclude for analysis),no physical interaction
P62987,Q96CT7,4.918165723211132e-05,0,P62987:Q96CT7,False,-1,0,unclear (exclude for analysis),no physical interaction
P08865,Q96CT7,0.3754788339138031,0,P08865:Q96CT7,False,-1,0,unclear (exclude for analysis),no physical interaction
P62701,Q96CT7,0.0453071407973766,0,P62701:Q96CT7,False,-1,0,unclear (exclude for analysis),no physical interaction
P62851,Q96CT7,0.4968507587909698,0,P62851:Q96CT7,False,-1,0,unclear (exclude for analysis),no physical interaction
Q15070,Q4U2R6,0.74151611328125,1,Q15070:Q4U2R6,False,-1,0,unclear (exclude for analysis),no physical interaction
Q15070,Q9NWU5,0.6762641668319702,1,Q15070:Q9NWU5,False,-1,0,unclear (exclude for analysis),no physical interaction
P82933,Q15070,0.7059170007705688,1,P82933:Q15070,False,-1,0,unclear (exclude for analysis),no physical interaction
Q15070,Q9NVS2,0.785996675491333,1,Q15070:Q9NVS2,False,-1,0,unclear (exclude for analysis),no physical interaction
Q15070,Q7Z7F7,0.7082250118255615,1,Q15070:Q7Z7F7,False,-1,0,unclear (exclude for analysis),no physical interaction
Q15070,Q9BYD3,0.7174814343452454,1,Q15070:Q9BYD3,False,-1,0,unclear (exclude for analysis),no physical interaction
O75394,Q15070,0.7136374115943909,1,O75394:Q15070,False,-1,0,unclear (exclude for analysis),no physical interaction
Q15070,Q86TS9,0.7762978076934814,1,Q15070:Q86TS9,False,-1,0,unclear (exclude for analysis),no physical interaction
Q15070,Q8IXM3,0.4782864451408386,0,Q15070:Q8IXM3,False,-1,0,unclear (exclude for analysis),no physical interaction
Q15070,Q9Y676,0.7686774730682373,1,Q15070:Q9Y676,False,-1,0,unclear (exclude for analysis),no physical interaction
P82664,Q15070,0.6226814985275269,1,P82664:Q15070,False,-1,0,unclear (exclude for analysis),no physical interaction
P82921,Q15070,0.7289179563522339,1,P82921:Q15070,False,-1,0,unclear (exclude for analysis),no physical interaction
Q15070,Q96BP2,0.7946122288703918,1,Q15070:Q96BP2,False,-1,0,unclear (exclude for analysis),no physical interaction
Q15070,Q9BQ48,0.6017118692398071,1,Q15070:Q9BQ48,False,-1,0,unclear (exclude for analysis),no physical interaction
P82663,Q15070,0.7417481541633606,1,P82663:Q15070,False,-1,0,unclear (exclude for analysis),no physical interaction
Q15070,Q96EL2,0.673100471496582,1,Q15070:Q96EL2,False,-1,0,unclear (exclude for analysis),no physical interaction
Q15070,Q96EL3,0.743893027305603,1,Q15070:Q96EL3,False,-1,0,unclear (exclude for analysis),no physical interaction
P82650,Q15070,0.7324641346931458,1,P82650:Q15070,False,-1,0,unclear (exclude for analysis),no physical interaction
Q15070,Q9Y2Q9,0.6357213854789734,1,Q15070:Q9Y2Q9,False,-1,0,unclear (exclude for analysis),no physical interaction
Q15070,Q8TCC3,0.6343803405761719,1,Q15070:Q8TCC3,False,-1,0,unclear (exclude for analysis),no physical interaction
Q15070,Q9NP92,0.6908210515975952,1,Q15070:Q9NP92,False,-1,0,unclear (exclude for analysis),no physical interaction
Q15070,Q9P015,0.747014582157135,1,Q15070:Q9P015,False,-1,0,unclear (exclude for analysis),no physical interaction
P51398,Q15070,0.7612083554267883,1,P51398:Q15070,False,-1,0,unclear (exclude for analysis),no physical interaction
Q15070,Q9H0U6,0.6090115308761597,1,Q15070:Q9H0U6,False,-1,0,unclear (exclude for analysis),no physical interaction
P49406,Q15070,0.6934149265289307,1,P49406:Q15070,False,-1,0,unclear (exclude for analysis),no physical interaction
Q15070,Q9NYK5,0.7167052030563354,1,Q15070:Q9NYK5,False,-1,0,unclear (exclude for analysis),no physical interaction
Q15070,Q9Y6G3,0.8032383322715759,1,Q15070:Q9Y6G3,False,-1,0,unclear (exclude for analysis),no physical interaction
O15235,Q15070,0.5858682990074158,1,O15235:Q15070,False,-1,0,unclear (exclude for analysis),no physical interaction
Q15070,Q6P1L8,0.6461346745491028,1,Q15070:Q6P1L8,False,-1,0,unclear (exclude for analysis),no physical interaction
P82932,Q15070,0.5126720666885376,1,P82932:Q15070,False,-1,0,unclear (exclude for analysis),no physical interaction
Q15070,Q9BYD1,0.7154026627540588,1,Q15070:Q9BYD1,False,1,0,HINT-binary-HQ-LC,no physical interaction
Q13405,Q15070,0.8008796572685242,1,Q13405:Q15070,False,-1,0,unclear (exclude for analysis),no physical interaction
Q15070,Q9NRX2,0.639735758304596,1,Q15070:Q9NRX2,False,-1,0,unclear (exclude for analysis),no physical interaction
Q15070,Q9Y3D9,0.7338841557502747,1,Q15070:Q9Y3D9,False,-1,0,unclear (exclude for analysis),no physical interaction
P05388,Q9UQ80,0.7628715634346008,1,P05388:Q9UQ80,False,-1,0,unclear (exclude for analysis),no physical interaction
P30050,Q96CT7,0.1756985187530517,0,P30050:Q96CT7,False,-1,0,unclear (exclude for analysis),no physical interaction
P61221,Q07020,0.7920835614204407,1,P61221:Q07020,False,-1,0,unclear (exclude for analysis),no physical interaction
P36578,P61221,0.8231031894683838,1,P36578:P61221,False,-1,0,unclear (exclude for analysis),no physical interaction
P46778,P61221,0.7511164546012878,1,P46778:P61221,False,-1,0,unclear (exclude for analysis),no physical interaction
P40429,P61221,0.8132543563842773,1,P40429:P61221,False,-1,0,unclear (exclude for analysis),no physical interaction
P61221,P83731,0.8227758407592773,1,P61221:P83731,False,-1,0,unclear (exclude for analysis),no physical interaction
P61221,P61927,0.8066432476043701,1,P61221:P61927,False,-1,0,unclear (exclude for analysis),no physical interaction
P61221,P62424,0.7968131899833679,1,P61221:P62424,False,-1,0,unclear (exclude for analysis),no physical interaction
P18077,P61221,0.7796437740325928,1,P18077:P61221,False,-1,0,unclear (exclude for analysis),no physical interaction
P61221,P62888,0.8671589493751526,1,P61221:P62888,False,-1,0,unclear (exclude for analysis),no physical interaction
P61221,P62847,0.8108828067779541,1,P61221:P62847,False,1,0,HINT-binary-HQ-LC,no physical interaction
P61221,P61313,0.8142666816711426,1,P61221:P61313,False,-1,0,unclear (exclude for analysis),no physical interaction
P47914,P61221,0.8527654409408569,1,P47914:P61221,False,-1,0,unclear (exclude for analysis),no physical interaction
P61221,P62750,0.7571054697036743,1,P61221:P62750,False,-1,0,unclear (exclude for analysis),no physical interaction
P61221,P62913,0.8033822774887085,1,P61221:P62913,False,-1,0,unclear (exclude for analysis),no physical interaction
P61221,Q96CT7,0.4736973345279693,0,P61221:Q96CT7,False,-1,0,unclear (exclude for analysis),no physical interaction
P30050,P61221,0.8055139183998108,1,P30050:P61221,False,-1,0,unclear (exclude for analysis),no physical interaction
