ppi,has_templates,pident,fident,evalue,bits
Q4DQ35:Q4DZ31,1,99.65,0.9964999999999999,6.211225e-22,946.5
Q4DTX6:Q4E0Q3,1,100.0,1.0,1.9295e-09,786.5
Q4DZP2:Q4E4Q8,1,100.0,1.0,1.7155014325e-24,1033.0
Q4E4Q8:Q4E661,1,91.9,0.919,2.4719999999999996e-24,912.5
Q4FQF7:Q4FTX3,1,97.65,0.9764999999999999,1.27e-39,2014.0
Q4GZ98:Q57WG6,0,0.0,0.0,0.0,0.0
Q4GZ98:Q584Y2,1,99.6,0.996,3.1570000000000033e-16,924.0
Q4GZ99:Q57UW6,1,98.55,0.9855,3.447e-34,2358.0
Q4GZ99:Q57VQ9,0,0.0,0.0,0.0,0.0
Q4GZA2:Q57WG6,0,0.0,0.0,0.0,0.0
Q4GZA2:Q57YI7,1,98.4,0.984,3.68250729e-35,1804.0
Q4GZA2:Q585A0,1,97.6,0.976,7.29e-41,2425.5
Q4H132:Q70Q12,0,0.0,0.0,0.0,0.0
Q4J9K7:Q4J9K8,1,94.65,0.9465,1.5272840000000001e-15,785.5
Q4J9K8:Q4J9K8,1,58.349999999999994,0.5835,2.0935000000078401e-07,619.5
Q4J9S1:Q4J9S1,1,99.7,0.997,5.33775e-21,1099.5
Q4KFT4:Q4KFT4,1,100.0,1.0,6.83e-09,368.0
Q4L5E3:Q4L5E4,1,99.05,0.9904999999999999,2.6525e-45,3836.0
Q4L5E4:Q4L5E4,1,97.45,0.9744999999999999,0.0,5627.0
Q4PRD1:Q4PRD2,1,97.6,0.976,1.7947e-18,787.5
Q4PRD2:Q7LZ61,1,98.30000000000001,0.983,1.737e-18,1812.0
Q4U2R6:Q9BYD3,0,0.0,0.0,0.0,0.0
Q4U2R6:Q9H9J2,0,0.0,0.0,0.0,0.0
Q4U2R6:Q9HD33,0,0.0,0.0,0.0,0.0
Q4U2R6:Q9NZE8,0,0.0,0.0,0.0,0.0
Q4V8E2:Q63569,1,100.0,1.0,4.459e-42,2066.0
Q50541:Q9KX50,1,95.5,0.9550000000000001,6.375e-23,1464.5
Q50EJ2:Q50EJ2,1,97.45,0.9744999999999999,1.0914999999999999e-21,1031.5
Q50LE9:Q50LF0,1,100.0,1.0,2.3115e-34,4074.0
Q50LE9:Q50LF1,1,78.19999999999999,0.782,1.9145000000000006e-13,883.5
Q50LF0:Q50LF1,1,85.5,0.855,1.9145e-13,3450.5
Q50LF0:Q50LF2,1,100.0,1.0,7.34e-72,4859.5
Q50LF1:Q50LF2,1,89.4,0.8939999999999999,1.9145e-13,1701.0
Q51422:Q51422,1,49.849999999999994,0.4985,4.9995e-69,3020.5
Q51422:Q9HVT7,1,99.75,0.9975,3.3715e-60,3477.0
Q51422:Q9HVT8,1,100.0,1.0,2.1505e-77,3844.0
Q51537:Q51537,1,100.0,1.0,1.90125e-11,507.5
Q52437:Q52440,0,0.0,0.0,0.0,0.0
Q52440:Q52440,1,41.4,0.414,3.8489999999999996e-08,435.5
Q52L64:Q99LC4,1,83.9,0.839,1.882000936e-29,1504.5
Q52SA8:Q52SA8,1,60.9,0.609,6.465000000000656e-08,756.5
Q52SA8:Q52SA9,1,100.0,1.0,9.4450656e-16,919.0
Q53079:Q53079,1,64.55,0.6455,6.774e-26,1119.0
Q53079:Q53080,1,94.0,0.94,6.1350706999999995e-33,1480.5
Q53122:Q53123,1,98.85,0.9884999999999999,3.647e-26,2128.5
Q53123:Q53123,1,16.6,0.166,1.16295e-06,335.0
Q53EH2:Q53EH2,1,56.05,0.5605,3.8353e-51,2183.0
Q53EL6:Q53EL6,1,98.45,0.9844999999999999,1.04855225e-09,728.0
Q53W17:Q53W17,1,99.5,0.995,1.1483500000000001e-52,2865.0
Q53W63:Q53W63,1,32.8,0.328,1.3065e-05,299.5
Q53W63:Q5SHR6,1,32.75,0.3275,4.9335000001755004e-06,500.0
Q53W63:Q5SKW1,1,36.55,0.3655,8.01500000045805e-07,628.5
Q54714:Q54715,1,100.0,1.0,1.0216e-18,975.5
Q548M1:Q548M1,1,77.80000000000001,0.778,5.7631e-65,3158.5
Q548M1:Q7BGE6,1,96.4,0.964,3.747e-13,2093.0
Q54944:Q57231,0,0.0,0.0,0.0,0.0
Q54G86:Q551M2,1,100.0,1.0,1.1285e-19,1159.0
Q56217:Q56220,1,43.3,0.433,5.775e-06,919.0
Q56217:Q56225,1,100.0,1.0,2.22901e-14,625.0
Q56217:Q56226,1,37.85,0.3785,7.434e-05,233.0
Q56218:Q56224,1,100.0,1.0,1.85422e-25,984.5
Q56219:Q56224,1,38.0,0.38,2.6194850000000005e-10,457.5
Q56220:Q56224,1,51.75,0.5175000000000001,5.54e-18,1260.0
Q56221:Q56222,1,100.0,1.0,2.301e-27,1847.0
Q56221:Q56223,1,33.05,0.3305,8.88e-14,1446.5
Q56222:Q56223,1,39.05,0.39049999999999996,1.9115e-42,2110.0
Q56223:Q56224,1,98.5,0.985,7.22e-28,2715.5
Q56223:Q5SI52,1,98.5,0.985,3.2565e-15,2610.0
Q56223:Q5SKZ7,0,0.0,0.0,0.0,0.0
Q56224:Q5SKZ7,0,0.0,0.0,0.0,0.0
Q56224:Q60019,1,49.0,0.49,5.540000029435e-18,1047.0
Q56225:Q56227,1,100.0,1.0,3.926e-17,2171.5
Q56225:Q56229,1,100.0,1.0,3.926e-17,1677.5
Q56226:Q56227,1,100.0,1.0,1.3225e-11,2038.5
Q56226:Q56229,1,100.0,1.0,1.3225e-11,1544.5
Q56228:Q56229,1,61.4,0.614,2.021e-16,1770.5
Q56229:Q56229,1,61.75,0.6174999999999999,6.405e-15,1726.0
Q56304:Q56304,1,51.4,0.514,5.1177e-45,2153.0
Q56403:Q56403,1,59.85,0.5985,2.26e-17,2215.5
Q56403:Q56404,1,100.0,1.0,1.2605e-61,3117.0
Q56992:Q56992,1,44.95,0.4495,1.0993500000000001e-20,1155.0
Q56992:Q56993,1,95.95,0.9595,8.175000000008395e-32,1739.0
Q56993:Q56993,1,40.55,0.40549999999999997,3.9211000000000006e-24,1040.5
Q57231:Q57231,0,0.0,0.0,0.0,0.0
Q57565:Q57565,1,94.3,0.943,1.3128949e-38,1946.0
Q57565:Q58440,1,100.0,1.0,4.1998999999999995e-12,584.5
Q57815:Q57815,1,96.75,0.9675,7.884e-42,1924.0
Q57U68:Q57Z82,1,98.05,0.9804999999999999,1.803500000000001e-28,1396.5
Q57U68:Q586A2,1,95.75,0.9575,5.96500000138e-31,1376.5
Q57UA2:Q57UK0,1,76.95,0.7695,3.9111850000000005e-15,660.5
Q57UA2:Q582T9,1,71.7,0.717,3.89952212e-15,706.0
Q57UC5:Q580U5,1,100.0,1.0,2.3345e-09,689.0
Q57UC5:Q586A2,1,95.0,0.95,1.2435965e-27,1126.5
Q57UM6:Q586A6,1,82.85,0.8285,1.555589e-21,885.0
Q57UW6:Q581T4,0,0.0,0.0,0.0,0.0
Q57UZ6:Q57W62,1,82.5,0.825,9.59e-15,1032.5
Q57UZ6:Q57WW0,0,0.0,0.0,0.0,0.0
Q57UZ6:Q57YD4,0,0.0,0.0,0.0,0.0
Q57UZ6:Q57Z45,1,80.19999999999999,0.802,9.59e-15,1628.5
Q57UZ6:Q585C2,1,82.6,0.826,9.59e-15,1416.0
Q57V35:Q582N2,1,100.0,1.0,4.463e-36,1830.0
Q57V54:Q582N2,1,100.0,1.0,1.6785e-29,1705.5
Q57VB2:Q585I1,1,45.55,0.4555,2.7500000000015026e-06,524.0
Q57WG1:Q57YI7,1,96.4,0.964,3.619775e-32,1518.0
Q57WG1:Q584F4,1,96.4,0.964,1.805e-08,996.5
Q57WW0:Q580I0,0,0.0,0.0,0.0,0.0
Q57WW0:Q580V1,1,76.9,0.769,3.3395e-16,1181.5
Q57WW0:Q584U8,1,79.3,0.793,3.3395013755e-16,848.0
Q57WW0:Q586G5,1,85.0,0.8500000000000001,3.339500000003442e-16,822.0
Q57WW5:Q57Z82,1,100.0,1.0,1.5625012360000002e-19,849.0
Q57XL2:Q586A1,1,77.35,0.7735,3.8800125799999997e-26,1274.5
Q57YD4:Q585C2,1,99.5,0.995,5.175e-16,1580.5
Q57YI7:Q585A3,1,97.1,0.971,4.22850000007275e-24,1155.5
Q57Z45:Q580V1,1,97.35,0.9735,8.03e-53,2978.0
Q57Z45:Q584U8,1,98.15,0.9815,3.0055e-30,2407.0
Q57Z82:Q584V5,1,100.0,1.0,1.8035e-28,2156.0
Q57ZS6:Q580D5,1,84.65,0.8465,1.004000000006785e-31,1482.5
Q57ZS6:Q583E5,1,81.8,0.8180000000000001,8.40500000001105e-28,1330.5
Q57ZS6:Q586A6,1,81.8,0.8180000000000001,8.60500000001105e-28,1343.0
Q57ZS6:Q586R9,1,84.65,0.8465,4.7055e-42,1724.5
Q580V1:Q584U8,1,99.7,0.997,8.105e-34,2116.5
Q580V1:Q586G5,1,99.2,0.992,4.4705e-36,1964.0
Q581Q0:Q584V5,1,100.0,1.0,1.807e-08,1790.5
Q58293:Q58293,1,94.6,0.946,1.14754e-52,2119.5
Q584U8:Q586G5,1,100.0,1.0,3.0055044705e-30,1393.0
Q585I1:Q586A1,1,92.45,0.9245,3.2090000000613005e-23,1312.0
Q58634:Q58634,1,66.25,0.6625,3.043000000000001e-17,1022.0
Q58634:Q60177,1,100.0,1.0,3.44255e-33,1399.0
Q587A7:Q587B3,1,92.75,0.9275,2.2560000000000325e-28,1483.5
Q587B3:Q587B3,1,85.2,0.852,7.2355e-28,1119.5
Q58876:Q59072,1,98.65,0.9864999999999999,3.248e-21,1637.5
Q59054:Q59054,1,51.099999999999994,0.511,4.59045e-43,1837.5
Q59062:Q59062,1,81.55000000000001,0.8155,5.7355e-36,1545.0
Q59062:Q59063,1,79.80000000000001,0.798,6.03500000035015e-26,1297.5
Q59072:Q59072,1,96.5,0.965,6.721e-58,2387.5
Q59109:Q59110,1,55.9,0.5589999999999999,1.4735001105e-45,1975.5
Q59110:Q59110,1,38.45,0.38449999999999995,9.965e-26,1424.0
Q59111:Q59111,1,21.95,0.2195,1.6119e-15,657.0
Q59111:Q59112,1,100.0,1.0,3.807000000003932e-46,1998.5
Q59961:Q59961,1,96.2,0.962,1.5536e-29,1290.5
Q59DX6:Q9VMN9,1,99.8,0.998,1.781e-35,1993.0
Q59DZ4:Q9VMN6,1,100.0,1.0,5.435000000000035e-38,1991.5
Q5D6Y4:Q5D6Y5,0,0.0,0.0,0.0,0.0
Q5D6Y5:Q5D6Y5,0,0.0,0.0,0.0,0.0
Q5F881:Q5F881,1,100.0,1.0,6.1294999999999996e-09,319.0
Q5F881:Q5F882,0,0.0,0.0,0.0,0.0
Q5HED0:Q5HED0,1,98.7,0.987,6.2759e-20,816.5
Q5HED0:Q5HGK0,1,97.85,0.9784999999999999,4.46650000013825e-09,586.5
Q5I7K3:Q8L804,1,100.0,1.0,1.9005e-06,673.5
Q5I7K5:W5AP46,1,100.0,1.0,8.989e-06,260.5
Q5JDH1:Q5JDH6,1,87.9,0.879,6.31510455e-08,411.5
Q5JDH3:Q5JJF1,1,100.0,1.0,5.3505235e-18,767.5
Q5JDH5:Q5JFZ5,1,98.95,0.9895,1.99250000000005e-19,998.5
Q5JDH5:Q5JJG2,1,100.0,1.0,9.28e-10,836.5
Q5JDJ0:Q5JJF6,1,100.0,1.0,2.1095e-24,1680.5
Q5JDJ0:Q5JJF8,1,100.0,1.0,1.7315e-22,1699.5
Q5JDM8:Q5JE32,0,0.0,0.0,0.0,0.0
Q5JDM8:Q5JJF4,0,0.0,0.0,0.0,0.0
Q5JE32:Q5JE32,1,39.8,0.398,7.277000000000001e-91,4262.0
Q5JE32:Q5JE33,1,99.65,0.9964999999999999,0.0,6275.0
Q5JE32:Q5JE34,1,100.0,1.0,2.06e-44,4543.0
Q5JE32:Q5JE88,1,100.0,1.0,5.25e-16,3852.0
Q5JE32:Q5JIY4,1,97.75,0.9775,1.594e-28,4129.5
Q5JE32:Q5JJC9,1,100.0,1.0,1.239e-07,3718.5
Q5JE32:Q5JJF4,1,42.5,0.42500000000000004,2.5775e-21,3031.0
Q5JE34:Q5JJD0,1,47.0,0.47,0.00036055,763.0
Q5JF31:Q5JGL0,1,100.0,1.0,1.281e-08,1310.5
Q5JF31:Q5JIT2,1,92.85,0.9285,1.96174355e-20,913.5
Q5JF32:Q5JF32,1,32.4,0.324,1.5120000000000001e-19,911.0
Q5JF32:Q5JH72,0,0.0,0.0,0.0,0.0
Q5JFE2:Q5JJG8,1,100.0,1.0,4.769e-08,893.5
Q5JFV9:Q5JFW0,1,100.0,1.0,1.763e-07,1142.5
Q5JFW0:Q5JFW0,1,99.25,0.9924999999999999,5.122849999999999e-47,1935.5
Q5JFZ5:Q5JJG2,1,100.0,1.0,1.08850000019925e-09,520.0
Q5JGN5:Q5JJE2,1,100.0,1.0,8.335e-23,889.0
Q5JGN5:Q5JJF1,1,100.0,1.0,5.389500000000001e-22,884.0
Q5JH47:Q5JJ62,1,100.0,1.0,1.890500000000002e-18,1024.0
Q5JI51:Q5JJG7,1,91.75,0.9175,4.580500030035001e-16,847.0
Q5JI52:Q5JIY4,1,46.45,0.4645,9.51000000000002e-07,661.5
Q5JIH3:Q8NKS2,1,94.35,0.9435,1.7115e-20,1431.0
Q5JII0:Q5JII0,1,98.6,0.986,2.3313e-09,433.5
Q5JII0:Q5JII1,0,0.0,0.0,0.0,0.0
Q5JII1:Q5JII1,0,0.0,0.0,0.0,0.0
Q5JII1:Q5JII7,0,0.0,0.0,0.0,0.0
Q5JJ62:Q5JJ62,1,19.55,0.1955,2.5675e-07,314.0
Q5JJC9:Q5JJF4,1,47.2,0.472,6.840000000009099e-06,522.0
Q5JJG3:Q5JJG8,1,100.0,1.0,1.867000000000011e-22,1179.5
Q5KSB7:Q7M413,1,100.0,1.0,5.7985e-15,774.5
Q5KSB7:Q7M419,1,100.0,1.0,6.44e-15,768.0
Q5KWZ6:Q5KWZ7,1,100.0,1.0,4.5235e-21,2055.0
Q5KWZ7:Q5KWZ7,1,99.3,0.993,1.9840037189999998e-70,3209.0
Q5L1X8:Q5L1X8,1,26.35,0.2635,6.214e-26,1116.0
Q5L3Y1:Q5L3Y2,1,98.6,0.986,1.420500000006215e-35,1651.5
Q5L3Y2:Q5L3Y2,1,96.55,0.9655,9.6190015e-41,1764.0
Q5M2Z6:Q5M2Z6,1,94.44999999999999,0.9445,2.20705e-31,1190.5
Q5NIJ6:Q5NIJ6,1,98.55,0.9855,3.7392499999999997e-47,2623.5
Q5P5I0:Q5P5I1,1,100.0,1.0,5.465e-50,3771.5
Q5P5I1:Q5P5I2,1,100.0,1.0,1.2565e-33,1757.0
Q5P8S7:Q5P8S7,1,46.2,0.462,1.3841e-29,1198.0
Q5QNW6:Q93077,1,100.0,1.0,4.209581e-13,613.5
Q5R1B3:Q5R1B3,1,98.8,0.988,7.141000000000001e-13,609.0
Q5RKV6:Q96B26,1,96.35,0.9635,1.880501012e-40,1719.0
Q5SGX1:Q5SGX2,1,100.0,1.0,2.6665e-47,3802.0
Q5SHE6:Q5SHQ8,1,99.75,0.9975,2.213e-07,1383.0
Q5SHP2:Q5SJH5,1,100.0,1.0,1.5410000000004957e-13,844.5
Q5SHQ5:Q8RR57,0,0.0,0.0,0.0,0.0
Q5SHR6:Q8RQE9,1,98.3,0.983,1.4695e-40,4466.5
Q5SIT5:Q5SIT6,0,0.0,0.0,0.0,0.0
Q5SIT6:Q5SIT7,1,100.0,1.0,1.4975e-07,1981.5
Q5SIX3:Q5SJ23,1,97.35,0.9735,4.3945e-34,2799.0
Q5SJ82:Q5SJ82,1,56.05,0.5605,3.62055e-23,925.5
Q5SJ82:Q5SJ83,1,95.69999999999999,0.957,1.34050000032735e-22,1046.0
Q5SJH5:Q5SJH5,0,0.0,0.0,0.0,0.0
Q5SKW1:Q8RQE9,1,97.75,0.9775,3.123e-38,4712.5
Q5SL87:Q9F1Q3,1,99.8,0.998,7.43e-26,1477.0
Q5SLI2:Q5SLI2,1,33.2,0.332,1.5405e-11,523.0
Q5T4W7:Q5T4W7,1,36.8,0.368,9.1295e-07,327.5
Q5TBB1:Q8TDP1,1,89.9,0.899,1.07900000002011e-17,971.5
Q5XJY5:Q5XJY5,1,98.5,0.985,1.748025e-42,1914.0
Q5XJY5:Q9JIF7,1,93.3,0.933,2.981e-17,1976.5
Q5Y7C3:Q5Y7C3,1,98.6,0.986,6.013000000000001e-29,1294.5
Q5ZIS0:Q9YHT2,1,86.25,0.8625,3.3355e-11,1058.0
Q5ZS31:Q5ZYD0,1,100.0,1.0,2.3101849999999998e-11,531.5
Q5ZSB6:Q5ZSB6,1,94.2,0.942,1.6e-29,1374.0
Q5ZY48:Q5ZYD0,0,0.0,0.0,0.0,0.0
Q60177:Q60177,1,65.5,0.655,9.48e-17,1092.0
Q60692:Q9QUM9,1,97.5,0.975,1.133500027935e-34,1532.5
Q61730:Q8BVZ5,1,93.15,0.9315,2.41e-19,1543.5
Q63273:Q63273,1,99.7,0.997,3.4381645000000005e-52,2410.0
Q63347:Q63569,1,99.85,0.9984999999999999,1.611634e-50,2128.0
Q64339:Q9WTV6,1,37.35,0.3735,4.328000000002438e-09,620.0
Q64845:Q64845,0,0.0,0.0,0.0,0.0
Q65914:Q65914,0,0.0,0.0,0.0,0.0
Q65AT0:Q65AT0,1,13.95,0.1395,5.9215e-06,313.5
Q65AT0:Q65AT1,1,99.55,0.9955,4.5805e-25,2104.0
Q65XY8:Q6L7B0,1,82.1,0.821,2.208e-13,1335.5
Q65Z69:Q65Z69,1,26.15,0.2615,7.929e-22,974.5
Q65ZC0:Q65ZC0,1,81.65,0.8165,1.9271e-30,1446.0
Q65ZC0:Q91Z05,1,84.25,0.8425,8.600002058e-28,1469.0
Q66K64:Q66K64,1,90.69999999999999,0.907,1.962508505e-18,970.5
Q66K64:Q9BW61,1,85.25,0.8525,2.858e-08,1262.0
Q68E01:Q9BQ15,1,99.85,0.9984999999999999,2.4535e-17,1909.5
Q68E01:Q9NRY2,0,0.0,0.0,0.0,0.0
Q69535:Q69535,1,100.0,1.0,3.441e-23,1089.5
Q69535:Q9QJ26,0,0.0,0.0,0.0,0.0
Q69535:Q9QJ27,0,0.0,0.0,0.0,0.0
Q695T7:Q9BYF1,1,100.0,1.0,7.285000000000048e-63,3792.0
Q6C326:Q6C338,1,99.4,0.994,3.405e-37,2438.0
Q6C326:Q6CFT7,1,100.0,1.0,1.414645e-78,3295.0
Q6C338:Q6C877,1,96.85,0.9684999999999999,2.66e-14,1080.0
Q6C338:Q6CFT7,1,99.4,0.994,3.405e-37,2405.0
Q6C4W9:Q9B6C7,1,100.0,1.0,2.7526085e-14,622.0
Q6C674:Q9B6D3,1,99.3,0.993,5.055e-13,1920.5
Q6C7X4:Q9B6C7,1,100.0,1.0,2.7485e-14,1445.0
Q6CGB4:Q9B6E9,1,100.0,1.0,7.527e-15,713.0
Q6CIM1:Q6CPG3,1,100.0,1.0,4.35600000005435e-08,488.5
Q6CIM1:Q6CRK7,1,100.0,1.0,5.435e-19,1074.0
Q6CJ70:Q6CJ70,1,96.55,0.9655,8.24e-22,1510.5
Q6CJ70:Q6CTL1,1,72.8,0.728,2.4601494500000002e-16,823.5
Q6CJK0:Q6CNL2,1,100.0,1.0,1.5755012145e-11,657.0
Q6CJL7:Q6CR18,1,100.0,1.0,1.7985e-11,891.5
Q6CJR7:Q6CL98,1,100.0,1.0,3.5675e-29,1908.5
Q6CJR7:Q6CP75,1,100.0,1.0,2.7755e-20,1772.0
Q6CK37:Q6CPM4,1,23.450000000000003,0.2345,1.8737650000000002e-11,619.0
Q6CK37:Q6CRD4,1,89.6,0.8959999999999999,9.317000000000001e-37,1834.0
Q6CK59:Q6CK60,1,100.0,1.0,9.2685e-13,548.5
Q6CK59:Q6CMU6,1,100.0,1.0,1.7016350000000003e-11,526.5
Q6CKL3:Q6CN12,1,94.0,0.94,3.0742165e-22,950.5
Q6CKL3:Q6CW21,1,96.0,0.96,8.125003071e-16,787.0
Q6CL77:Q6CMU6,0,0.0,0.0,0.0,0.0
Q6CL77:Q6CTI2,0,0.0,0.0,0.0,0.0
Q6CLK3:Q6CQN5,0,0.0,0.0,0.0,0.0
Q6CLK3:Q6CT27,0,0.0,0.0,0.0,0.0
Q6CLY5:Q6CXF3,1,95.65,0.9565,1.57350000021855e-42,2342.0
Q6CMG3:Q6CX80,1,96.95,0.9695,4.627513015e-23,1058.0
Q6CN12:Q6CWU3,1,90.65,0.9065000000000001,4.341e-15,934.5
Q6CNI7:Q6CRK7,1,99.05,0.9904999999999999,1.2445001313000001e-37,1812.0
Q6CNI7:Q875N2,1,80.65,0.8065,1.4000000000615502e-15,957.0
Q6CNL2:Q6CW21,1,100.0,1.0,1.58350000368e-12,691.5
Q6CNL2:Q6CXT6,1,100.0,1.0,1.6701500000000001e-12,528.0
Q6CPD1:Q6CQN5,0,0.0,0.0,0.0,0.0
Q6CPD1:Q6CT27,0,0.0,0.0,0.0,0.0
Q6CPG3:Q6CRK7,1,100.0,1.0,4.356e-08,881.5
Q6CPG3:Q6CVZ5,1,100.0,1.0,9.23500020745e-09,478.0
Q6CPM4:Q6CPM4,1,21.9,0.219,5.107e-10,547.0
Q6CQN5:Q6CT27,0,0.0,0.0,0.0,0.0
Q6CR18:Q6CWR9,1,100.0,1.0,1.7985e-11,810.0
Q6CRA3:Q875N2,1,93.75,0.9375,2.511001054e-12,687.0
Q6CRK7:Q6CVZ5,1,100.0,1.0,3.733e-15,1030.5
Q6CRK7:Q6CWU3,1,100.0,1.0,1.756e-16,1067.5
Q6CS01:Q6CWD0,1,100.0,1.0,1.2925e-14,999.0
Q6CTD6:Q6CW21,1,94.05,0.9405,7.820000435050001e-17,810.0
Q6CUS2:Q6CWC7,1,90.5,0.905,1.0555e-24,2158.0
Q6CW21:Q6CXT6,1,100.0,1.0,8.665000368e-14,702.5
Q6CW78:Q6CWT9,1,100.0,1.0,1.8415000000040007e-11,672.5
Q6CWT9:Q6CXM0,1,100.0,1.0,7.5997e-22,873.0
Q6CXM0:Q875N2,1,92.75,0.9275,4.594319e-16,707.0
Q6EDW1:Q6EDW3,0,0.0,0.0,0.0,0.0
Q6EDW1:Q6EDX0,0,0.0,0.0,0.0,0.0
Q6G2A9:Q6G2A9,1,49.7,0.497,7.22e-17,828.0
Q6GMW3:Q6GMW3,1,92.1,0.921,4.8116475e-31,1477.5
Q6GMX0:S6B291,1,91.85,0.9185,2.04196e-32,1538.5
Q6GMX4:S6B2B6,1,91.75,0.9175,4.9309e-34,1560.0
Q6GMX6:Q8N355,1,94.45,0.9445,8.025000631500001e-28,1440.0
Q6HAC3:Q6HAD7,1,11.3,0.113,0.0003296535,267.5
Q6HAC7:Q6HAD0,1,91.2,0.912,1.8315e-15,1423.0
Q6HAD0:Q6HAD2,1,51.75,0.5175000000000001,5.310000000000001e-10,783.5
Q6HAD0:Q6HAD5,1,58.45,0.5845,1.8315002602999997e-15,811.5
Q6HAD1:Q6HAD2,1,97.9,0.979,5.495e-31,2302.5
Q6HAD2:Q6HAD2,1,11.05,0.11050000000000001,0.00020784499999999999,272.5
Q6HAD4:Q6HAD5,1,62.85,0.6285000000000001,2.7390000000000003e-22,1010.5
Q6HAD5:Q6HAD6,1,52.65,0.5265,4.3745e-19,1479.0
Q6HAD5:Q6HAD7,1,62.9,0.629,2.471e-21,1542.5
Q6HAD6:Q6HAD7,1,89.75,0.8975,3.7753635e-51,2136.5
Q6HAD6:Q6HAD8,1,49.4,0.494,2.7475e-11,1364.5
Q6IAA8:Q9UHA4,0,0.0,0.0,0.0,0.0
Q6IPQ0:S6C4S0,1,90.65,0.9065,4.1077305e-33,1559.0
Q6IV62:Q6IV66,1,99.85,0.9984999999999999,6.02e-33,2292.0
Q6IV65:Q6IV66,1,99.75,0.9975,4.833e-13,1639.5
Q6N030:Q6P5S8,1,87.15,0.8714999999999999,2.5515003779e-29,1499.5
Q6N089:Q6PIL8,1,92.69999999999999,0.927,7.732679e-33,1581.0
Q6N095:Q6PIL8,1,85.5,0.855,5.9854400000000005e-31,1463.5
Q6NER4:Q6NER4,1,15.5,0.155,1.518775e-10,506.5
Q6P1X5:Q7Z7C8,1,87.35,0.8734999999999999,1.852e-21,3156.5
Q6P4F2:Q6P4F2,1,42.4,0.424,1.8185e-05,254.0
Q6PJF2:S6C4S0,1,89.5,0.895,3.8642e-34,1561.5
Q6PJG0:S6C4S0,1,91.80000000000001,0.918,5.6485e-35,1591.0
Q6QCL4:Q6QCL5,1,94.80000000000001,0.948,1.068e-29,2172.5
Q6QCL4:Q6QCN5,1,90.65,0.9065,1.3991862e-23,1013.0
Q6QCL5:Q6QCN5,1,89.2,0.8919999999999999,9.51e-26,2116.5
Q6S3H8:Q6S3I0,1,82.9,0.829,4.0195023135000005e-61,2736.5
Q6TKR8:Q6TKR9,0,0.0,0.0,0.0,0.0
Q6TLM0:Q6TLM1,0,0.0,0.0,0.0,0.0
Q6TPG9:Q6TPH0,1,99.6,0.996,2.70767e-20,861.5
Q6TPH0:Q6TPH0,1,68.0,0.6799999999999999,2.31600000003217e-11,692.5
Q6TS43:Q6TS43,0,0.0,0.0,0.0,0.0
Q6TS43:Q914N6,0,0.0,0.0,0.0,0.0
Q6U8B1:Q6U8B1,1,92.44999999999999,0.9245000000000001,6.919495e-24,1050.5
Q6UXL0:Q9NYY1,1,99.1,0.991,4.911000000000751e-18,1110.0
Q6V1L5:Q6V1L5,1,51.4,0.514,9.297e-32,1270.0
Q6V7J5:Q9GJ77,1,94.7,0.9470000000000001,1.748e-16,1394.0
Q6VY99:Q6VY99,1,99.35,0.9935,8.6585e-66,2924.0
Q6XBY4:Q6XBY7,1,91.75,0.9175,7.555e-16,1158.0
Q6XBY7:Q6XBY7,1,100.0,1.0,1.0411e-16,814.5
Q6ZYL4:Q92759,1,100.0,1.0,1.04025e-06,361.0
Q70LC6:Q70LC7,1,100.0,1.0,8.7328e-10,509.5
Q70LC7:Q70LC7,0,0.0,0.0,0.0,0.0
Q716H4:Q716H4,1,100.0,1.0,4.128e-15,736.5
Q71CG3:Q71CG4,1,67.5,0.675,1.7725e-20,1917.0
Q71CG3:Q71CG5,1,99.75,0.9975,1.1131824499999999e-80,3393.5
Q71RW8:Q9AM02,1,99.7,0.997,6.3956e-18,962.0
Q72C27:Q72C27,1,29.45,0.2945,4.4315e-26,1094.0
Q72EF3:Q72EF3,1,68.0,0.68,4.2262e-40,2155.5
Q72EF3:Q72EF4,1,100.0,1.0,7.63e-18,1788.0
Q72EF4:Q72EF4,0,0.0,0.0,0.0,0.0
Q72G84:Q72GV5,1,100.0,1.0,1.30500000004195e-13,737.5
Q72GR8:Q72GS0,1,100.0,1.0,2.1745e-23,1912.5
Q72GR9:Q72GR9,0,0.0,0.0,0.0,0.0
Q72GR9:Q72GS0,1,100.0,1.0,1.543e-10,978.5
Q72GS0:Q72GS0,1,97.4,0.974,1.3371500000000001e-53,2803.5
Q72GS2:Q72I01,1,61.7,0.617,0.0001715,1932.0
Q72H91:Q72H91,1,49.4,0.494,1.257e-16,821.0
Q72HM5:Q72I32,1,98.25,0.9824999999999999,1.4695e-40,4468.5
Q72HM5:Q72L95,1,97.69999999999999,0.977,2.6585e-38,4714.5
Q72HR2:Q72L76,1,100.0,1.0,2.3550199999999998e-12,632.5
Q72I32:Q72I32,1,99.75,0.9975,5.479e-40,1628.5
Q72IC0:Q72IC1,1,72.65,0.7265,2.6405e-42,2497.0
Q72IC1:Q72IC1,1,99.4,0.994,8.47115e-64,2979.0
Q72IN1:Q72L76,1,100.0,1.0,6.3250000002718e-13,743.0
Q72J04:Q72J05,1,99.9,0.999,1.7055805e-74,3646.5
Q72LA5:Q72LA6,1,99.6,0.996,1.3340000001354e-26,1400.0
